text,label
i feel the content ad ratio is a bit low in this one,1
i was feeling much more optimistic for my longer run on friday and had a quick half banana before i set off into the early morning sunshine with directions in my back pocket,1
i was feeling like i said humour gets me through im one of those people who even if i spoke about my issues no one would be too bothered or would care that thought was in my head and wasnt true that way of being like i dont want to burden you sort of thing,3
i feel a focus on finding the most popular tweets and hence often finding the most popular links,1
i definitely feel more appreciative of these resources,1
im sorry for yelling at you and i didnt mean to make you feel unwelcome,0
i feel you shouldnt mess with so im skeptical yet willing to taste test,4
i feel so eternally thankful to my father in heaven for entrusting me enough to come to this place,1
i envied them because i feel i should be contented too,1
i will just feel terrific because i always do when i get a caffeine high,1
i was surprised at every mile that i was doing as well as i was and still feeling ok,1
i feel sadness that such an intelligent man was so stupid to not accept the opportunities that have been presented to him so many times,1
i feel went pretty well,1
i am feeling really guilty that i havent bought the kids what they want furby booms new scooters and disney infinity for the wii because they are too expensive,0
i feel helpless when im afraid i research,0
i forgive myself for accepting and allowing myself to exist in a polarity playout between work as feeling stressed unhappy and resentful vs,3
i think she has done amazing work on amc wether you love babe or hate babe alexa does an incredible job making the audidence feel some kind of emotion for her character and she is just so talented,1
i walked away feeling valued cared for and treated special,1
i am really feeling blessed this morning so much fun yesterday with all the birthdays,1
i have decided though not to go on polyvore too often because it will make me crave unneeded clothing and im afraid i would start feeling ungrateful for what i do have,0
my parents failed to visit me as they promised,0
i hope to make both feel dangerous,3
i wonder if id end up being nothing apparently this is me among my contemporaries feeling so pathetic at times like this when everything infront of me becomes hazy i cant even see a straight road ahead,0
i am feeling stronger and loving how my clothes are starting to fit not fit,2
i was busy trying to control my post bender anxiety or just feeling too lousy to really listen to them and be present in the moment,0
i should take more initiative and feel more excited about this project that i am working on,1
i fear feeling defective and not fitting in,0
i certainly feel an overwhelming sense of excitement imagining the friendly people that we ll get to meet people who may very well become our new closest friends and support group,1
i can feel my heart pulling into so many lovely things like a delicate moth to a fire and i can t remember a time when i felt more alive in my own skin,2
i never knew or imagined hed feel and i wish i could have been more supportive even though i understand how it feels,2
i feel incredibly blessed to have been able to conceive carry and birth each of them,1
i feel and then i went on to think i have to do something worthwhile if i have just five years to live then i must touch lives and make them years of greatness,1
i lost my sense of wonder a while ago and feel too terrified to reclaim it nothing in the world comforts me enough to make me feel secure enough in getting it back,4
i cant help but feel disillusioned and weary,0
i feel awkward and unsure excited and anticipatory curious and confused exactly how i felt at,0
i think she talks because she feels her knowledge is being insulted if she takes the time to listen,3
i just stuffed the peso bill towards him and we stormed off back to a busy street where we werent alone feeling shaky and pissed off,4
i feel frightened and alone but my fear lulled by the thought of snuggling up your loving bosom soon my tinny little fingers seem impatient to clasp yours,4
i don t get hard in bebe s presence out of respect i have to say that was a wonderful feeling because her touch is so gentle and beautiful,2
im feeling artistic a href https www,1
i truly feel valued,1
i could not shake the feeling that the framing of shots was perpetually a bit out of whack almost as though filming was so rushed that oplev had to content himself with merely plunking the camera down haphazardly,3
i feel it is unfortunate that northeastern candidates do not fair as well but i guess i am not the one to decide for everyone else,0
i feel free daring released from the tyranny of always being at someones beck and call,1
i feel assured that the lovely spirit displayed by this most illustrious servant of christ is to be coveted,1
i remind myself of everything that i have done in the past years i feel like i have achieved something amazing,1
i am feeling like that that i am most thankful that i have an awesome anchor in the storm,1
i have no more intimate feelings for him and to me that is weird,5
i feel this might be a word that will not be acceptable in a href http eqafe,1
i recall feeling so nervous with both the girls about giving birth and those final months,4
i will be able to keep this site up to date again as my learning continues and i find out new areas which i feel is worthwhile sharing,1
i was scolded for not asking for help and all of that made me feel all the more despairing of helplessness,0
i feel that her claims of schools being to violent or kids being afraid is a little outrageous,3
i love beauty products i can find in any cvs makes me feel smart and thrifty two adjectives i love,1
i doomed to a life where i will always feel unimportant,0
i was left feeling frankly exhausted and just wanted to sleep,0
i always take expectations in a way that i feel all of them are supporting me,2
i am strating to come to terms with these feelings and realize it is ok for me to feel that way,1
i was feeling slightly invigorated after that so i decided to head up to adoration,1
im a bit woozy with that melatonin and wine and am feeling generally unpleasant and anxious,0
i feel like everything is just fine,1
i like to feel passionate driven excited enthused,1
i feel like i run and run but i have nothing to show for it except a dirty house and a hungry kid,0
i feel pretty crappy thinking these things but it is true,0
i feel such a petty twat when i complain that my boyfriend has gone off for a week,3
im stuck about km north of the snow feeling the cold winds and wishing i could afford to spend several weeks skiing,3
i spoke with they feel his mo jo they are impressed with it and they can t for the life of them figure out how hillary can overcome it,5
i could feel his breath on me and smell the sweet scent of him,2
i also feel like i might be getting leg cramps had those before and they are not pleasant,1
i am feeling hesitant to go for another german one right now,4
i feel privileged that ive been allowed a little glimpse into the collectors lives through family events good and bad mixed health and everyday issues they have spent time noting the weather and jotting it down for the archive,1
i feel its really wonderful,1
i was sleeping alone in the house at night a boy putting on a short only knocked at the window whispering that i should open for him,4
i feel sorry for you and keep internal affairs telephone number and ccrbs number too,0
i return i still feel somewhat discontent i will talk to him as tactfully as possibly,0
i feel very regretful that i wasn t able to finish what i set out to do i certainly don t feel bitter or resentful because it was entirely my own failure in the execution of what i think was a sound strategy not just for williams but for the sport as a whole he added,0
i feel threatened for my life ea time i see a clown,4
i feel saddened and distressed at the images shown on tv,4
i feel very honoured as you know that the ladies over there are very talented,1
i ache for feedback but feel that to inject myself into others lives is impolite and causing an imposition on something i wasnt invited to,3
ive always been someone who expresses myself through what i look like and right now i feel so ecstatic about my life but i also feel like a boring housewife whale,1
i began to feel strange mildly nausious detached,4
i apartheid may contravene its anti racism policy in relation to a person s place of origin and that the inclusion of a group that causes other participants to feel unwelcome contravenes the anti discrimination policy,0
i named him pegasus and i have the feeling that most of my cars will be supporting the names of ancient greek history,1
i feel so rich today and am excited to share with you just a few images and a short video from the experience last night,1
i was feeling very generous wild and crazy and we went through the drive through at steak and shake,1
no reponse,0
i am feeling neurotic and a touch paranoid,4
i had a bad day but i feel so disillusioned,0
i am tired of feeling so fearful and unprepared,4
i really feel the need that i mussst take this charming lady on a hot date,1
i feel this is a dangerous plan unless you truly do know what you are carrying out with earning persons giggle,3
ive gotten swayed by cw wisdom and feel skeptical about a diet higher in saturated and overall fat,4
i thought i would stay that way for the rest of my life part of me actually prayed i would stay numb as the thought of feeling frightened me,4
i may have seen animal relieve his bowls many times but it still feels strange like accidentally catching a dog shitting,5
i am lying on my bed the tears are flowing i feel burdened with a heavy heart my mind recollects each of my challenges,0
i shouldve just let it go and chalk it up to he was just feeling rejected,0
i feel as dazed as when i bleed,5
i sit behind him and hold on closely to his back and feel the hot leather against my face again,2
i feel as though sunderlands players know they cant do anything in this league and they are maybe resigned to being relegated,0
i feel almost dirty,0
i feel john beloved i wish above all things that thou mayest prosper and be in health even as thy soul prospereth,2
i think ive finally decided to declare as an english major but sometimes i still feel a little reluctant,4
i feel is worth bringing up because it bothered me in my first read through,3
i feel like i have to be all spectacularly joyful and how life is so great,1
i was the one who was bearing all the pain and anguish yet why was it that i was the one that continues to feel the hurt while the ass is still gallivanting and showing off,0
i feel amused by such a sublime display of arrogant stupidity,1
i try to think of a reason why i feel so sad and desperate every time i cant think of it,0
i just feel doomed,0
i am feeling overly hostile tonight and just wanted to get it off my chest,3
i feel very very sad about farewells,0
i feel shy towards my friend because im the only one who scare of thunder,4
i could feel my quads being shocked into arousal,5
i have a feeling this is going to be amazing,1
i have a feeling obama s not liked in kansas right now posted by b,2
im feeling fine other than normal pregnancy symptoms,1
i am so relieved and excited and i feel confident again,1
i challenge those that say i feel rejected,0
i feel almost energetic today after taking a bit of time out yesterday,1
i know exactly what it feels like to feel embarrassed and ashamed of having to go to a doctor because you dont think that you can function like a normal human being without having to pretend,0
i feel so troubled and i think i am so crazy,0
i can feel if someone is horny very negative positive irritable good bad shady unfaithful want to be left alone etc,2
i was feeling a bit weepy over the sudden demonstration of kindness,0
i was feeling pretty adventurous i guess you could say,1
i also remember feeling a little heartbroken and sad during that period,0
im feeling stressed out i often have trouble concentrating because i cant stop thinking about whatever it is that is stressing me out,0
i feel fine because my sessions on the computer here are my godsend,1
ive been so focused on being strong and not feeling anything except positive things combined with weeks before that trying to feel all of the emotions possible for the deployment in a vain attempt to pop the emotional pimple that was bound to come with all the change,1
i was there i felt like i was letting my guard down too much but i also started to feel all giggly and girly,1
i feel very honoured and chuffed,1
i may appear aloof of the time and this sappy emo mushy person doesn t come out much at all but i guess it s good that said sappy emo mushy person decided to feel appreciative and thankful over xmas and i m feeling grateful right now instead of sleepy oh my god its almost am,1
i feel very flattered to be part of this extremely talented group of people and i cant wait to see what they have created plus besides all the inspiration there will be prizes at some of the blogs maybe even all of them i dont know,1
i feel too low to think of anything amusing or interesting to write,0
i have a hobby that i feel passionate about and stick with it,1
i feel so relaxed after having started to type everything and thanks,1
i feel like my five pages of writing is wimpy compared with their chapter critiques,4
i was feeling like cancelling again but im glad i didnt,1
i was feeling a bit artistic with my shoes yesterday lol,1
i compare myself to people who are way to smart for their own good and feel idiotic and slow for days,0
i ended my night feeling infuriated by our lh fellowship group and by the attitude that others were living but was reminded almost like a thousand times a day that it was impossible to judge others,3
i recognize overindulgence and know to avoid it because it feels unpleasant,0
i feel the need to surround this stuff with disclaimers and that takes time i think its useful sometimes to say hand wavy stuff and i think people could do it more easily if they could bracket it with a word,1
i feel like ive lost the touch of creativity dwelved too far away from the spirit and need to have something to help me get dragged back to the sorrowly world of k i schlep to isstvan and get my dose of inspiration from the wise words of fulgrim,0
i realized early on in your life that i could feel resentful about this or just enjoy a quick cuddle with you,3
im not impressed in fact i feel insulted,3
i feel very passionate about women and empowering them is that it lord,1
im feeling more pissed about the for the evacuation of my uterus and the for the other useless drugs and doctors visits weve had to endure,3
i feel wonderful because i see the love light in your eyes,1
i feel resigned to the fact that i can do it,0
i feel like just being selfish and like don t give a care to this whole scenario and act as though i don t know what is going on since the teachers don t care about it too the fact that we only function on an exco of members but somehow i can t do it,3
i started feeling numb,0
i like them they make me feel all giggly and happy,1
i have considered starting a cleanse to try to reduce the bloat feeling yet i am unsure of the best one and the cost of the ones that i have found are enough to make me stop eating for a few weeks,4
i mean it feels quite strange but quite pleasant,5
i feel like i havent gotten a good nights sleep in a while but i started taking magnesium and calcium so lets hope it helps,1
i feel bringing longing love and whimsy to the streets of london,2
i tend to find myself feeling passionate about and feeling the need to speak and to share and to encourage,1
i see him he just makes me feel so gorgeous,1
i was feeling disheartened becau,0
i feel embarrassed or uneasy about what is underneath but is all about me feeling like being a bit snazzy for me and only for me,0
i feel bad right now because i made an in depth video about my bipolar diagnosis and the impact its had on my life but after visiting youtube tonight i dont even feel like uploading it,0
i dont know why i feel abused,0
ill go out to a place ive never been before and ill feel just as content and satisfied as if i was sitting at my desk like i am right now typing down my crazy ramblings,1
i was feeling horny so we let her in,2
i feel like i can finally breath a little and celebrate the fact that i have a sweet miracle growing inside me,1
i feel so much more productive throughout the day and much less pressure to get everything done when i get an earlier start,1
i tried to keep that one as quiet as possible to avoid the family feeling devastated yet again,0
i feel discouraged i know that if i put my trust in god and stand steadfastly in his love then everything w,0
i need in order to feel accepted valued and loved,1
i should feel honored i guess,1
i will feel terrific when i do,1
i should feel like a melancholy pterodactyl winging his lonely flight among the linnets eagles and flying fishes of our degenerate post adamic world,0
i feel like this represents imgurs interests very well data via script type text javascript src http platform,1
i am feeling much more energetic and happy,1
i really like this book because it retells many of the historical facts that i often forget to share with my students when im feeling low on time,0
i feel like i should spank her but i don t want to because that s how i was abused,0
i drank a double americano from cafe strada and now i feel enraged at the world,3
i do i start feeling pressured or something,4
i feel so miserable that i never clicked her photo,0
i never wanted my kids to feel they missed out on anything,0
im really big on texture and this bag feels amazing,1
i understand why i always do not feel i measure up why do i feel rejected inside,0
i feel satisfied with the result,1
i just feel so restless,4
i did feel bitter sweet about leaving the apartment we shared together since it was our first space to call home,3
i feel that i have been such a trusting person and my heart has been a highway with accidents,1
im not feeling that jubilant or relieved or anything,1
i feel tortured by this sense of wrong,4
i don t know about you but i usually really feel rotten soon after i read one of several well known women s magazines,0
i feel terrible that we didn t send word but why are you here,0
i feel the society should be blamed for it and not the victim because right from childhood a boy is treated better than a girl,0
i feel like i missed one important milestone in my babys life and feel dreadful after that i still feel awful as i am typing this so i feel that somethings gotta give,0
i feel a bit shaky still and so i ll take it all a day at a time,4
i get the feeling this is going to get blamed on me,0
i feel like i dont deserve such wonderful friends,1
i started feeling agitated and i started giving my own family attitude after that,3
i want to feel intelligent,1
i feel that soon it will collapse like my beloved dimmesdale,2
i feelin assaulted from all sides a bit oppressed and depressed with a bit of frustration and angst for good measure,0
i needed to feel his displeasure in order to feel i had been properly punished for doing it so i could let it go,0
i cant claim to know exactly what it feels like to be a woman who is hated by men i can understand the problem and i can do my part to try and help,0
i lost control over time over things that need to be done over what each one should properly do or feel but how gentle was that feeling of being out of control,2
i know the feeling he had for that hated brace before,0
i feel like it is almost vital that if i do not find more answers about a href http resume writing info,1
im feeling really shaken right now,4
i have felt and still somewhat feel like i am despised or hated for what i am,3
im finally feeling like im in a good place emotionally in regards to my split from my ex,1
i am feeling rather grouchy too this morning since i didnt sleep last night on purpose,3
i can never be good enough for this world has been constantly ringing in my head but i cannot help but feel extremely insecure about myself and towards things around me,4
i feel you would agree that this sweet little young lady has a singing career ahead of her,1
i feel regret guilt and heartbroken by these photos,0
i wanted to share a bit of motivation and encouragement for those who may be feeling a little unsure of what lies ahead,4
i can feel my anxiety kick in i become irritable i start doing busy work to occupy my thoughts and then i get angry that night has to come at all,3
i feel so amazing today,5
i feel uncertain i dont proper care that make i go for you to provided that it will be the best manufacturer we are prepared to splurge,4
i teach third grade and feel very blessed to have a job i enjoy so much,2
i saw it inside in the darker evening feel of the oscars i liked it better,2
i wish i were a lesbian because i feel kind of hated and left out in the gay blogosphere community and i dont really feel any desire to plunge into heteronormative straight culture,3
i often feel jaded detached from things that should evoke an emotional response from me and what s more i didn t even know about that song until after he died so it s not like i have this sentimental past with it,0
i feel greedy because i went on that trip and got so much out of it but i dont think the children got anything out of it,3
ive had every reason to feel stressed and worried and fearful today,0
im starting to feel slightly irate,3
i feel brave i sometimes open my eyes to examine the timeline pointing out goodbyes,1
i hate someone having negative feelings about my sweet baby,2
i feel like i m supposed to dislike her or to be disappointed about it because it s basically a manic pixie dream girl movie and it s once again telling the story of a sad white heterosexual man who needs to learn a lesson about himself by falling in love with a spirited adventurous woman,0
im feeling quite impatient,3
im sure it will work out but i feel utterly disheartened about the whole thing,0
i feel like im only acceptable in more adult situations,1
i confess that what would have been my th wedding anniversary is fast approaching and i am feeling disturbed about it,0
i did it out of anger ooops x somehow im feeling contented with what i have now,1
i am feeling relaxed and grateful,1
i am currently sticking together many printed out pdf patterns and feeling quite annoyed,3
i didnt fully understand is that when a person chooses to harden her heart against all the painful stuff in life she doesnt feel or enjoy the joyful happy times either,1
i love about dance feeling graceful beautiful powerful confident,1
i feel as though my body is waking up and the cells are being invigorated with movement,1
i should feel greedy or not,3
i can imagine many of you picturing poor sm sitting along crying and feeling rejected while i play video games,0
i feel weird whenever this happens a href http www,5
i feel burdened by life is this then all his brothers sisters and former friends came and feasted with him in his home,0
i feel that they should learn to be appreciative of the time they live in i know i am incredibly grateful that i grew up in a world after gloria steinem and n,1
i cant feel totally free knowing how much i have left to write but i have a little over a week before papers are due,1
i have a feeling this is the real story and i m sympathetic,2
i feel rich because i have everything i need,1
im feeling absolutely disgusted about myself they still tell me how gorgeous i am,3
im glad that there are relationships where people get to express their emotions and their partners get to see those feelings through romantic gestures,2
i use whenever im feeling artistic or creative a href http pics,1
i feel as if im living in a strange body,5
i picked up a candy as my blood was making me feel pretty shaky nice to finally get it down for a change,4
i am feeling restless feeling that call that tug of something greater beyond what today has brought,4
i feel very bad to be reporting this very sad commentary,0
i often think of him when working with someone who feels helpless,4
i am so excited about this particular new colleague i feel like were geeky and friendly in the same way,1
i expected to feel homesick and distant from friends further down the road,0
i was feeling so utterly depressed,0
i feel pretty oh so pretty by manda hall,1
i have been feeling very jaded with the world of blogging,0
i heard my little mans heartbeat to feeling him kick i knew that the life we had been living was no longer acceptable our little one deserved so much better and was going to do what i had to do to get it done,1
i continued to feel cranky and kind of depressed about my inability to perform on stage the one time when it counts until the next afternoon,3
i really feel very isolated,0
i feel like joining them but cant be bothered for the moment,3
i just couldnt help feeling a little bit bitter towards his great big happy grin,3
i feel that this will feed my adventurous appetite,1
i know your blog is all about first experiences first times but i feel that these stories link well together,1
im lucky theyll be feeling generous when they come and the overwhelming feeling of joy that comes with doing something good for someone else come will come over them,2
i feel like this should be so much longer since i was gone so long but there is rarely a moment that im not being distracted around here so this will have to do for now,3
i feel so terrible that there isnt much anymore that makes me smile or feel good,0
i had a driver licence but i didnt drive for a long time,4
i feel anxious insecure and unsettled about every single thing,4
i was all kool and feeling reassured that there are sane folks in north dakota until i went to a message board and read this comment,1
i miss feeling superior,1
i know that i have friends but this was a tender reminder from god that i can always have a friend with me and feel of his support and divine love to be with me always,1
i have a feeling they are going to be really popular this autumn so im glad to of got one now,1
i feel the divinity under everyday life the more i feel the more i feel and therefore the divine beauty of the things i see and photograph shine through their forms more now in my pictures,1
i feel lucky and honored to have this freedom,1
id be lying if i said there arent many days when i feel hopeless as if there is nothing else we can do for her,0
im a feminist and feel proud of that,1
i am feeling so restless and tired,4
i didnt feel charmed by any of them,1
i am feeling very excited about it and it will be great to see the vast array of cyclists,1
i feel so pleasant and i wish that i could nap instead of write this paper,1
i feel so paranoid amp annoyed with everything,4
i am starting to transition into fall and winter and everything about today is making me feel a little nostalgic a little contemplative maybe even a little blue,2
i am trying to imagine how i would feel cycling on the roads today if i hadnt had this tuition and i would be very timid and unsure how to proceed if i was cycling on a busy urban road and had to turn at a junction or change lanes,4
i feel like i can pick up the house every day and its messy again every day,0
i was actually feeling terrible when i finally sat down to see it,0
i was still feeling good at mile and i had picked up the pace by about a minute this time around,1
i was highly disappointed in the fact that i couldnt even run a of a mile and lets not even mention the extra baby weight that makes me feel less than fabulous,1
i know that i will always feel a little bit strange and out of place in the academy,5
i feel kind of dull these days,0
i am just not feeling and spending waaaaaay too much time on it only to end up frustrated and not at all happy with it,3
i know i feel the connection with my family friends and the world and i can now accept all these wonderful hugs people give me,1
i just feel lighter like the difference between having some virtuous jai or oden and having a not so virtuous prime rib dinner,1
i dont want to harp on about aliens colonial marines i quite eloquently if i do say so myself expressed all my feelings towards that game and what it meant to me as a fan of the franchise with creative assemblys new game in the pipeline,1
i feel it in the air class delicious title share this on del,1
i am sure of where have you been feeling dissatisfied where there could be dissonance in your life where you re stuck or whatever it might be for you,3
i do find though that the regular deep cleanse makes my skin look and feel fabulous and i have way less whiteheads and blackheads than i did when i was younger,1
i feel like the people on are more smart charismatic and social people that enjoy the surgeries and the patients they help,1
i didn t really feel that devastated,0
i would feel frustrated when people say that i m a smart guy coz i know i m not as they are way more ppl better than i am,3
i went back into the palace feeling defeated,0
im feeling more and more casual,1
i still leave old college feeling very festive and eager to recount the marvels of the day to those waiting for me,1
i have mishandled things alongside the rest and im feeling remorseful about it right now as opposed to my very initial reaction of not wanting to care because maybe somewhere deep down in me im hoping things might be like before,0
i feel accepted and can be myself,1
i feel that he should be considerate of my needs as much as i am for his,1
i do know is this i have no desire to spend my life feeling discontent so i seek a solution to the problem,0
i feel like i should learn ec because it will only get more popular as time goes on and i don t want to regret not putting the time in now to learn it,1
i also know of some people who had tried it for the first time and they really liked it and they said that there was no feeling whatsoever and they really liked the results,2
i feel less and less the feeling of fear and being afraid and scared,4
ive taught her what i can and feel sure there will be many phone calls where i give crash course lessons on life and she should survive pretty decently while she finds her footing in her new life,1
i can wash the dishes and feel useful,1
when i found out that someone close to me was flirting around,3
i guess i mostly feel empty and i wish there was something i could do to fix that,0
i also feel restless and not able to concentrate on my studies now,4
i just feel either depressed or so fucking pissed off,0
i hate feeling distressed,4
i feel ashamed or guilty but because i m furious,0
i could appreciate the beauty of my surroundings on some level i mostly was not feeling very well and not very excited about still having miles to run,1
i feel really thrilled and surprised,1
i am still yet to enjoy a coherent conversation without feeling really awkward i do actually love spanish,0
i had all that today so im feeling pretty lucky,1
i feel the players and coaching staff will embrace the challenge which will result in a productive year in terms of progressing forward and rebuilding the franchise,1
i feel like stella didnt get an opportunity to wear half of the cute clothes lottie wore at that age,1
i should feel glad shouldnt let any hard feeling drowning me,1
i was nowhere near drunk but feeling a pleasant buzz,1
ive been feeling really carefree lately which is a good thing,1
i used to feel very homesick as this was the st time i had stayed away from my family,0
i was feeling distracted by music but desperately in need of something to drown out my fellow cublicle dwellers,3
i feel my life is far less than fabulous or interesting of course i love it anyways but i fear that readers will see me who i really am boring simple no personal style no real social life etc,1
i am feeling particularly vicious,3
i feel so elegant,1
i asked her repeatedly about when she was going to pay her debt and her responses always made me feel horrible for asking as she always expressed her disappointment in my doubt of our friendship,0
i don t know a thing or two about what it feels like to feel smart,1
im alone i feel so fucking beaten up and i still kinda think a lot about wanting to self mutilate jump off the balcony,0
i end up feeling obnoxious,3
i do feel a bit curious and hopeful at what god will do next,5
i had stayed with him made him feel appreciative,1
i was feeling sleep deprived and it made the irritation of my imprisonment that much stronger,0
i wish i could have a second chance to meet you again for the first time to feel shy and nervous being with you,4
i cannot help feeling a little sceptical,4
i feel a little hesitant to say yes i do have a tender heart underneath my testosterone,4
i am starting to feel like quite the little martha stewart hosting my rd shower this year at our sweet little home,1
i feel all your pain i read all the profanity and all the hateful questions and answers,3
i feel bothered today,3
im feeling overwhelmed angry or negative i find that an enema brings me back to a place of calm as these feelings can be great indicators of toxic build up within the body,4
i feel the time has come for me to be fearless again to go out and share it with the rest of the world,1
i began to feel as if the world was suffering some serious mental damage from me not putting up a blog post about the games as if the world had gotten addicted to such posts i felt as if me denying the world something it was addicted to was not relaxing or invigorating for me,0
i am feeling a bit jaded with them,0
i feel that it is the faithful spouses right to act in a way that isnt typical of them because you have dealt them a huge blow,2
i feel that too many people are charmed by mindless pleasantries,1
i am feeling kind of bashful,4
i wouldnt normally make this a black and white but for some reason i feel it makes it much more romantic and homey which will satisfy my mood as of late,2
i woke up feeling a little groggy today so i knew that it wasnt going to be a great day,0
i always feel ecstatic when i find videos that not only have great asl or asl translations not just signed english but that are also high quality or well produced,1
i feel wronged i will let people know,3
i can feel her care her help her sincere and im really appreciate knowing her as my friends but when come to work as colleague there is so many times i see her not the same person anymore,1
i feel listless unmotivated and trapped here,0
i think more and more about these thoughts and im acting just like every other teenager young adult feeling sorry for themselves,0
i didnt run much during the week i think i only went once and i really need to go each day especially when i feel stressed,0
i feel that part is suffering right now,0
i feel that every reader is eager to read my picks and hence i feel that i need to write what i am thinking of the market and hence giving a reply here on front page,1
i feel alone than ever and i feel some sort of bad feeling when it comes to my brother,0
i really feel devastated and i regret that i have not be doing the constant revision i should have done,0
i tell myself that i still feel like i am the crappy wow player,0
i feel kind of shitty just saying this stuff out loud,0
i get these nostalgic feelings and pine to watch movies i loved as a child or rather young person,2
i was terribly scared of men so when i became friends with a man who asked me to marry him i did not feel vulnerable and that was safer to me,4
i found it to be highly effective in reducing the bacterial activity on the skin yet still feels so friendly to the skin no irritation nor discomfort occurred,1
i felt like i was physically up for it mentally i would feel listless and down and out,0
i feel worthless so i must be because only a worthless person would still think they were worthless,0
i thought it might feel like a zombie apocalypse survival journal but i ultimately determined this wasn t the feeling,1
i feel a bit shitty disappearing on them now,0
i feel as if someone snatched my shy quiet lovely o and now im going through some sort of preteen hell,4
i was feeling all hostile and whatnot,3
im feeling a little nostalgic right now seeing all those back to school ads,2
i feel the need to create a character that is so compeletely vile in order to make money,3
i feel like everything went well,1
i always feel like he s trying to show me how clever he is,1
i feel helpless and inadequate,0
i always feel threatened by my own incompletion and make others suffer as a result,4
i came from work feeling agitated because i am going back home,3
i love watching her nose crinkle up holding her close and feeling her delicate little body next to mine,2
i decided to pull a late night tv show watching marathon until am we were both feeling a little remorseful of our choice to do so,0
i feel like i am not very smart,1
i feel like caring for someone else has gotten me to this next phase of getting over you,2
i want the surrealism to cause the player to feel insecure and out of control within the environment and i want to ensure that it doesn t seem quite right,4
i feel he s already suspicious of my intentions and i was hoping to make him more comfortable with me,4
i finished both books within hours of starting them and ive gotta admit im feeling pretty smug about that,1
i feel dumb saying that and even feeling like that though because i feel like he doesnt care much about it or thinks about it much,0
i just messaged s that i m feeling resentful and no longer want to be the guide,3
i un friended my friend on facebook because i was feeling very emotional and upset about being left out and feeling like i was losing my friend,0
i don t know when i will want to tell her and feel guilty and disappointed that everything i am thinking about her and our relationship right now is negative,0
i was bullied and guilt tripped into taking the decisions that led to the surgery and i still feel very angry about it,3
i want to scream at all the people who think i am fine who think a prayer and a visit to a counsellor will solve all my problems who say i just need to go for a run when i am feeling violent or just calm the hell down,3
i look like hell feel like hell and its not as pleasant as you might think,1
i feel it truly is so gorgeous moreover the surroundings will develop to be unforgettable memories i remind,1
i feel a nervous when pepsi finds one of my puppys really little ones because he could easily swallow the whole thing,4
i think she only does this on grounds that she feels might be dirty,0
id feel assured soothed but then a moment or two would pass and then the thoughts would start up again and id look around again looking for the faces who had told me they felt the pain too but i would see them as shadows happy shadows that didnt know for shit what pain was,1
i feel as though im seeing all of the rich hd detail i was meant to see,1
i grew up feeling always a bit unhappy inside,0
ive been feeling really stressed worked up and depressed to a degree about certain decisions we made last year and about issues surrounding harrys christening,0
ive been feeling too rotten to give it the attention it deserves,0
i was sitting at my computer the other day daydreaming and feeling a little anxious that the holidays are just around the corner,4
i feel honored and know this gift or ability or whatever one choses to call my visions is a part of my journey,1
i feel like my brain is defective or something,0
i feel i should write more about some of the events above and others that ive missed out but this blog would go on and on if i did that,0
i was really hoping that theyd get far enough ahead of us that we could feel like we were doing our own navigating so i was delighted when after punching the second control they headed off onto a trail through the woods,1
i can t help but feel that it was also very sincere and very sweet,1
i often feel that i dont belong anywhere at all and may even be unwelcome or lonesome on the other side,0
im not blaming anyone let alone feeling like im the most unfortunate person in the world,0
when we were young,3
i woke up feeling rather grouchy,3
i think its a great way of thinking and a motivator for practising a morning or evening routine with the intention of feeling calm and grounded,1
i did feel crappy because i didnt do anything of any sorts besides clean and move some furniture which to me isnt working out,0
i fall into where i feel crappy and wallow and then things go downhill and i often forget to check in with myself,0
i didnt feel extremely anxious or maybe im expecting something awesome to see,4
i fully expect to feel terribly confused and somewhat out of place because ive only even been to like three baby showers in my whole life and uh definitely never been to one that was being hosted for me,4
i have beautiful notecards ready to send out whenever i feel like it all with gorgeous illustrations,1
i think about not getting the job which is the only interview i ve had for ages i just feel devastated and devoid of hope,0
i feel hot in this shirt,2
i feel i m being punished by god for treating people so badly,0
im out of the bath in the morning and helps me get dressed if im feeling particularly hot and sticky,2
i feel like my life is practically perfect in every way right now and i am every so happy,1
i read if you read this eylce congratulations has made me feel positive about why i am trying again,1
i did find myself feeling sympathetic towards her,2
i wanted to buy more items but i didn t because i was made to feel unwelcome,0
i feel lt i gt pathetic lt i gt,0
spending the nitht with close friends,1
i feel slightly tortured by the idea of lost time,4
im feeling low angry unappreciated cornered,0
i found myself feeling unnecessarily paranoid that people men on the street were out to get me and that it wasnt safe to walk into tower city alone,4
i feel like an ugly monster,0
i know you are feeling stressed at work and i dont wish to add on to your troubles,3
i still have conflicted feelings of anticipation and being ecstatic to some numbness,1
i have a feeling that things may go that way again and im actually more fearful of being banned from this thing again than from the completely unrelated club itself,4
i became worried for my safety and constantly put my hand in my bag at intervals feeling for my smart phone,1
i was forced to stay in the canteen and eat the food that i had not asked for but got it anyway,3
i was just awake and not feeling too well so the first thing i did after i came downst,1
i also feel so empty and lost and alone,0
im feeling much more positive about it,1
i leave the session with john feeling slightly reassured that at least he wasn t totally horrified by the idea of ana and i getting married or reject it out of hand for a man like me,1
i do not feel stressed,0
i feel i have become excessively boring and i am okay with this,0
